ID,TargetF1,TargetRAUC
ID_TS_NEW_WBKYZZXX,1,0.9970872437493523
ID_TS_NEW_Z7WHKS3T,0,0.4310513363753968
ID_TS_NEW_V18QL4VJ,1,0.9733459190088264
ID_TS_NEW_B6AVU00V,1,0.9086989861445386
ID_TS_NEW_PL696U0H,1,0.7636141474320044
ID_TS_NEW_BSR1TN5X,1,0.9785290673842522
ID_TS_NEW_HGA2YW48,0,0.05924524988474718
ID_TS_NEW_ABR393FD,0,0.07344898974853246
ID_TS_NEW_9OVGM878,1,0.5532229216504261
ID_TS_NEW_6CGN5JCU,0,0.00015853663630989415
ID_TS_NEW_BHMJ42LB,1,0.7459078618969278
ID_TS_NEW_RT7J1KH3,0,0.02712398069481947
ID_TS_NEW_TOD2UYV3,0,0.006007206175735591
ID_TS_NEW_B33WNMN3,1,0.9990826261882834
ID_TS_NEW_3C7V259U,1,0.9928164097563795
ID_TS_NEW_RQBGGG9T,0,0.011355886864407241
ID_TS_NEW_U54DFR7B,0,0.15455918215807984
ID_TS_NEW_O6IFBH76,1,0.9893147091634269
ID_TS_NEW_FBVNRB5Q,1,0.878491584441363
ID_TS_NEW_6VURNWUH,0,0.004428983739664676
ID_TS_NEW_85X8EE04,0,0.005941891729542897
ID_TS_NEW_KLPUOOY4,1,0.7537649764188925
ID_TS_NEW_PXI6OT32,1,0.9908882806351684
ID_TS_NEW_54YB9PAF,1,0.9781991961589263
ID_TS_NEW_AJQ25E1G,1,0.9118774646239369
ID_TS_NEW_22Q0CVT6,0,0.0032421204551382984
ID_TS_NEW_I10RD2RL,1,0.9555792816554173
ID_TS_NEW_LTR2QCUY,1,0.5144555771740774
ID_TS_NEW_3VV32XQX,0,0.0018501674862606394
ID_TS_NEW_VFXWCQH4,0,0.00044197098963931415
ID_TS_NEW_FPIONUVS,1,0.9770731245784741
ID_TS_NEW_UZV8VPGJ,0,0.00044383371137390236
ID_TS_NEW_FM3N3F71,1,0.9838518759909586
ID_TS_NEW_QA3IC9KD,1,0.9810979221581972
ID_TS_NEW_HVKYTOZS,1,0.9863247603013171
ID_TS_NEW_DQOADKC1,0,0.021973510145230503
ID_TS_NEW_CDE19IT9,0,0.0037392564624315716
ID_TS_NEW_GH344KGC,1,0.675937141225801
ID_TS_NEW_R2T5XDBA,1,0.9890296423872924
ID_TS_NEW_H3K52PWR,1,0.9732992185812958
ID_TS_NEW_CFNGOBMV,0,0.005017518961167742
ID_TS_NEW_T4ZX0TI9,1,0.9485424319442833
ID_TS_NEW_G1Z2IQMJ,1,0.8908563944936295
ID_TS_NEW_5ZYQLFA4,1,0.9690901850129069
ID_TS_NEW_M3VFN3GR,0,0.04226398718966546
ID_TS_NEW_6ALLJGSU,1,0.9926431124137463
ID_TS_NEW_LUO5HB2Z,1,0.9863633744505549
ID_TS_NEW_TT29SXH6,0,0.00046467985061575965
ID_TS_NEW_HGPMD5LQ,0,0.002524983377467516
ID_TS_NEW_EVIY7CFX,1,0.8898904774931281
ID_TS_NEW_YFECGGWI,1,0.9921379518228951
ID_TS_NEW_TNQOCA6P,0,0.005055041826559508
ID_TS_NEW_CS0G1TDW,0,0.017029450975340758
ID_TS_NEW_11OXJ167,0,0.00035641860711940635
ID_TS_NEW_EDU28KVK,0,0.005202969679552982
ID_TS_NEW_7CJUBG12,1,0.9847292779942896
ID_TS_NEW_58AGE9UU,1,0.9827839273466735
ID_TS_NEW_5VCZRPNT,0,0.327137370837823
ID_TS_NEW_KVVOH9EG,1,0.8493876008011023
ID_TS_NEW_REIJDWOE,1,0.9553978374748201
ID_TS_NEW_N0EJ1HEN,1,0.9772809708906252
ID_TS_NEW_LJZ4MO7L,1,0.9900191064881262
ID_TS_NEW_QUZTA2JQ,1,0.9897085996797953
ID_TS_NEW_F27CKE40,0,0.0008963913431067379
ID_TS_NEW_Y9RIWYH4,0,0.001628884061335031
ID_TS_NEW_MOFMXDN5,1,0.7984475982272733
ID_TS_NEW_B7QWVT3L,0,0.11540883921942534
ID_TS_NEW_JY8CIFZT,1,0.8636522832769921
ID_TS_NEW_5NOABH62,0,0.0005813739081110242
ID_TS_NEW_UJGGK7TR,0,0.07004040057804306
ID_TS_NEW_STSN1YHF,0,0.0051652434907885555
ID_TS_NEW_KHNO9WA2,0,0.0038969104022983482
ID_TS_NEW_23YTIWZS,0,0.005059064341112028
ID_TS_NEW_CWP6UK74,0,0.007112744260912344
ID_TS_NEW_DTFI1IY4,1,0.9874607544467237
ID_TS_NEW_ZLQ0Z6PC,0,0.02477839527345296
ID_TS_NEW_UP5ZZ8UG,0,0.0036580033738870424
ID_TS_NEW_K99F83M7,0,0.04152874007155067
ID_TS_NEW_RKDRZJJ1,1,0.9889345167821326
ID_TS_NEW_R8LFTJ2J,0,0.0022821178405075643
ID_TS_NEW_RIFCBG2N,1,0.5760472139147156
ID_TS_NEW_AFKKUQN9,1,0.9133565642199676
ID_TS_NEW_LJQRQ88R,1,0.9737829653039383
ID_TS_NEW_H7VOTRPD,0,0.0020361572976449597
ID_TS_NEW_60OOD3ZZ,1,0.885446862754789
ID_TS_NEW_EOT5KPEQ,0,0.00017043449934639956
ID_TS_NEW_S05UNLM3,0,0.0008374194591661085
ID_TS_NEW_TEJAQVXV,0,0.0012940989968779717
ID_TS_NEW_G69T8ZJA,1,0.9950470873716044
ID_TS_NEW_D7DQRQAZ,0,0.004175265121605992
ID_TS_NEW_6MUUXPH8,1,0.9362520093414601
ID_TS_NEW_L62BSQEH,0,0.009322706013138522
ID_TS_NEW_OMNNTS0V,1,0.7333000040464606
ID_TS_NEW_OTTZX8S1,0,0.0011438970771541677
ID_TS_NEW_1RB4ZKC2,1,0.9855984007269541
ID_TS_NEW_AR58BTVE,1,0.9907698500439217
ID_TS_NEW_TKUUKF6I,1,0.980138295813161
ID_TS_NEW_17H5H6XP,1,0.7643232892395008
ID_TS_NEW_T41G2DDD,0,0.00016299057482946808
ID_TS_NEW_RYPIPHV4,0,0.0016902911881168888
ID_TS_NEW_NJCQ15ZY,1,0.9947771583328492
ID_TS_NEW_LK451D9G,0,0.004590067997309522
ID_TS_NEW_98AEJE62,1,0.9034872658348128
ID_TS_NEW_SQ9G9PVO,1,0.9882741968033252
ID_TS_NEW_SI6TA9KI,0,0.00227085805687659
ID_TS_NEW_JHU6MG2B,1,0.9907710630110458
ID_TS_NEW_QSV58M51,1,0.9608194865357258
ID_TS_NEW_O9VFBVDA,0,0.03891801333905148
ID_TS_NEW_VAJNXRAS,1,0.8039142859660755
ID_TS_NEW_I4800P8U,1,0.9089414354132949
ID_TS_NEW_7M6RU7A6,0,0.023121318270740956
ID_TS_NEW_2F574JVS,0,0.050044059651474355
ID_TS_NEW_IGE8Q8EO,0,0.004518308025778632
ID_TS_NEW_A8GB6ZHI,0,0.0006053038185123883
ID_TS_NEW_VKVY135X,1,0.9186556691153535
ID_TS_NEW_FYU8VT0O,1,0.7383052614427054
ID_TS_NEW_Q74YPXGC,1,0.9949675419789868
ID_TS_NEW_7I7X9LYN,1,0.9853128253374787
ID_TS_NEW_IVMA2Y87,0,0.0012143685814661601
ID_TS_NEW_VEI120DX,0,0.11516916680774263
ID_TS_NEW_O8BXGQEE,1,0.995005976956154
ID_TS_NEW_6JY8SNMG,1,0.8785473865412808
ID_TS_NEW_VD9XZOXS,1,0.8106938218125284
ID_TS_NEW_P5MJJJAQ,1,0.8562396935599168
ID_TS_NEW_W2V7EFZ1,1,0.6416723851379527
ID_TS_NEW_9G9SBX90,0,0.030006764624801428
ID_TS_NEW_VCPDZBH0,0,0.4907186583046031
ID_TS_NEW_UID38FVV,0,0.0017543024466335183
ID_TS_NEW_FCGZ0FWE,0,0.005271210498263227
ID_TS_NEW_GWR5JYME,0,0.47779906387240123
ID_TS_NEW_QEOU5F5D,1,0.9303623782817266
ID_TS_NEW_15QS2OWJ,1,0.9963781606004235
ID_TS_NEW_R9ONEUON,0,0.022016582653578688
ID_TS_NEW_3BPHOV8X,0,0.0018094273611397275
ID_TS_NEW_6EUOKYQG,0,0.004875405249984091
ID_TS_NEW_YD33AEIJ,1,0.9053974853254602
ID_TS_NEW_O4WIAVZE,1,0.946663993197439
ID_TS_NEW_719PIPMX,0,0.009387965795151706
ID_TS_NEW_8XPRNVFW,1,0.9921957090685583
ID_TS_NEW_0KWD29QW,0,0.0011172364836831436
ID_TS_NEW_MX9M43GA,0,0.00016943327318012772
ID_TS_NEW_4XRKPRCD,1,0.5706002368241665
ID_TS_NEW_NRM2HPYK,1,0.8188395841126413
ID_TS_NEW_WP3A4ZPP,1,0.9369211324645568
ID_TS_NEW_TSC7AU73,1,0.9937790756551014
ID_TS_NEW_0A4QC38H,0,0.00026269862669097387
ID_TS_NEW_CD6NOEII,1,0.7151421114600993
ID_TS_NEW_J2VHG8SF,1,0.9847136830702918
ID_TS_NEW_NPK6JRZN,1,0.9640135921759713
ID_TS_NEW_Q0UPI8AC,0,0.004968488465897165
ID_TS_NEW_T775YDOM,0,0.000369793458879662
ID_TS_NEW_KI0YVEFR,0,0.003788434931408078
ID_TS_NEW_9ST4WHKB,1,0.6231739885116594
ID_TS_NEW_M7D7QDLA,1,0.9435233099407171
ID_TS_NEW_SJPRTDZP,0,0.0025271163229107756
ID_TS_NEW_I4XGRMR3,1,0.9879620216958646
ID_TS_NEW_0MA9C1RO,1,0.9955723029423453
ID_TS_NEW_UON6LF6V,1,0.9754475459946204
ID_TS_NEW_5IATBV23,1,0.9928922100501983
ID_TS_NEW_40ED28PM,1,0.9604516930171079
ID_TS_NEW_F73RTVU6,0,0.0043936531561168555
ID_TS_NEW_JU913KS8,1,0.9679697453532969
ID_TS_NEW_LJFISIBD,1,0.9602499212916661
ID_TS_NEW_7NF2ABHO,0,0.0006234221265954173
ID_TS_NEW_IBCWEGPJ,0,0.0023606625653816394
ID_TS_NEW_01T3I13F,1,0.9896047801108981
ID_TS_NEW_C5LTMNBW,1,0.9771687728978198
ID_TS_NEW_M09FIGT7,1,0.9789740078022593
ID_TS_NEW_UTWNJYO0,0,0.0069730592440112905
ID_TS_NEW_ROSUF228,1,0.9382391936224315
ID_TS_NEW_FA5RTLK4,0,0.054078854640877354
ID_TS_NEW_T50CBLXJ,1,0.9851302501026438
ID_TS_NEW_RR65036C,0,0.007209775741698461
ID_TS_NEW_6AF9QJRM,1,0.9108740458776687
ID_TS_NEW_3GBS3RNM,0,0.0006535165083845667
ID_TS_NEW_9TAATNYV,1,0.9951257359544629
ID_TS_NEW_PFHD41J2,1,0.9783939254315452
ID_TS_NEW_36726SKB,0,0.0029385553383013824
ID_TS_NEW_82W12O2Z,1,0.6493018306835937
ID_TS_NEW_6KJDEK4T,1,0.5749953748457441
ID_TS_NEW_PH6DMDS2,0,0.00046101060325154456
ID_TS_NEW_6YZJCWNV,1,0.9716187966665573
ID_TS_NEW_A81CQTDL,0,0.005381963699978749
ID_TS_NEW_58VULSJN,1,0.9309211330849844
ID_TS_NEW_MJTLD2YP,0,0.20654875056530697
ID_TS_NEW_238A6XRR,0,0.0027657085593409303
ID_TS_NEW_T8BZ52U2,1,0.9459432369966124
ID_TS_NEW_7DR30MYB,1,0.521175737185221
ID_TS_NEW_J87HRVI7,1,0.9907360666295782
ID_TS_NEW_IVB4JD1E,0,0.0023354544402860674
ID_TS_NEW_0CGVBYES,0,0.09001610761297017
ID_TS_NEW_DXY53YSL,1,0.9734179748770461
ID_TS_NEW_VT67WIQ3,1,0.9654600095511429
ID_TS_NEW_M9I50GKP,0,0.018688195198713405
ID_TS_NEW_LWK3C5DG,0,0.0013599124171951261
ID_TS_NEW_KANAPXT9,0,0.0035014237380899794
ID_TS_NEW_DUJNNUP2,0,0.0008121774706753834
ID_TS_NEW_HYKKUVE7,1,0.930861354629559
ID_TS_NEW_TSDO00M0,0,0.006054729609093648
ID_TS_NEW_W6YMJWYA,1,0.9921881381008487
ID_TS_NEW_WKA7WT4K,0,0.007179086662163642
ID_TS_NEW_PKSDTK08,1,0.8118626010871943
ID_TS_NEW_SXY3ADTC,0,0.004788401118409861
ID_TS_NEW_1D47OL8R,1,0.980932763860108
ID_TS_NEW_52B6WJ32,1,0.9571713870806536
ID_TS_NEW_GRD3BLGR,1,0.9809875738853175
ID_TS_NEW_PH88CV2S,0,0.004300752066669471
ID_TS_NEW_9EYZ4TWS,1,0.9588031320185855
ID_TS_NEW_L5VGT8K9,0,0.0011354343368961462
ID_TS_NEW_WNPLGRYU,1,0.9223851073772856
ID_TS_NEW_0SE0V0AD,0,0.0001875367140039427
ID_TS_NEW_SYUPPUC5,0,0.001957909092668382
ID_TS_NEW_SIWH60UT,1,0.9842780450325485
ID_TS_NEW_86UJ8ZKD,1,0.9383779882731372
ID_TS_NEW_5GMK0Y4X,0,0.0016140619813339412
ID_TS_NEW_V3W27KFX,1,0.8730751306613291
ID_TS_NEW_XI7NCN4Q,0,0.0022765163281081766
ID_TS_NEW_SIEW7KQS,0,0.000775614351849225
ID_TS_NEW_WOYA4G0N,1,0.9703221910540607
ID_TS_NEW_ECDFVWQL,1,0.7961035972109036
ID_TS_NEW_4LUQAL3W,0,0.060143945346222936
ID_TS_NEW_2JG7DIKN,0,0.009085539972693778
ID_TS_NEW_1EUTB0SK,1,0.9927414506472433
ID_TS_NEW_37HYA1RO,1,0.993714284795859
ID_TS_NEW_JEZTBO7F,1,0.9680686663204976
ID_TS_NEW_9U8ETBNY,1,0.985445674357866
ID_TS_NEW_W2ZXQ2I9,0,0.10266028801726534
ID_TS_NEW_UE8WANCI,0,0.4915092716085736
ID_TS_NEW_6616WU68,0,0.006816572845576058
ID_TS_NEW_BKB0D2N7,1,0.98458017623379
ID_TS_NEW_SED7KJ45,0,0.15526163023703976
ID_TS_NEW_ZCGWMCR9,1,0.9613980990356338
ID_TS_NEW_LASK6X4Y,0,0.01468788137452751
ID_TS_NEW_B25ZNYXD,1,0.56440925662262
ID_TS_NEW_MGVDBRIV,1,0.9641920901724002
ID_TS_NEW_Q5PWQ0IX,1,0.9856039135727837
ID_TS_NEW_PCG5NEEF,0,0.06268837385976413
ID_TS_NEW_6WWW4AIU,1,0.9366219571639716
ID_TS_NEW_6394YNLS,1,0.8793894317884907
ID_TS_NEW_6WUJC7ED,0,0.0020910267655058256
ID_TS_NEW_YU8Y76XX,0,0.0011728176590249278
ID_TS_NEW_Z046L01H,1,0.986934671607113
ID_TS_NEW_NK7ZGMZT,0,0.0054931926483946045
ID_TS_NEW_A1WQRSJ2,0,0.02690019203429011
ID_TS_NEW_G7E8E105,1,0.9825762110459152
ID_TS_NEW_GWHC4PM8,1,0.9882997038747697
ID_TS_NEW_VOKEJ9FO,1,0.7047811941931608
ID_TS_NEW_JETPR092,0,0.348506128261694
ID_TS_NEW_IQNXWV25,1,0.9704374417353645
ID_TS_NEW_6Q13YN5R,0,0.11518897590800853
ID_TS_NEW_B3C6J7TB,1,0.9832153077776813
ID_TS_NEW_5ZF5JTCQ,1,0.9793356725990372
ID_TS_NEW_KXHEDXGC,1,0.9837480495886672
ID_TS_NEW_W7YGBSUG,1,0.5059118487965168
ID_TS_NEW_SGILTTR2,1,0.9578794520076688
ID_TS_NEW_EU3LSA56,0,0.0027760030156952337
ID_TS_NEW_P4QPUW0J,1,0.9599223019641744
ID_TS_NEW_4JBC53DI,0,0.0006254754720194113
ID_TS_NEW_79L0VLEC,0,0.046628927169389815
ID_TS_NEW_8H9WCE6X,1,0.8810419772010607
ID_TS_NEW_J3A73YWU,1,0.9224742861098351
ID_TS_NEW_CRVE0P7G,1,0.9707289794290784
ID_TS_NEW_KAN70U2W,0,0.0055657682521834
ID_TS_NEW_LMAQYMO5,1,0.8099106535403312
ID_TS_NEW_2CJXEMGJ,0,0.0008048291518924932
ID_TS_NEW_O8RBNO2U,1,0.9174115603281833
ID_TS_NEW_UKE6YBR0,0,0.004769061249461825
ID_TS_NEW_79R5TOCA,0,0.02619045720373001
ID_TS_NEW_ACVR02CF,1,0.9532432427813949
ID_TS_NEW_4BL73603,0,0.15153660199071461
ID_TS_NEW_87KXYDOK,1,0.8791992636226653
ID_TS_NEW_4V92H6YE,1,0.9939868441511491
ID_TS_NEW_7L054U62,0,0.0026600656461725843
ID_TS_NEW_Z3F45LL2,1,0.9598135615798276
ID_TS_NEW_3J5N3HVI,1,0.8471834304190435
ID_TS_NEW_ZOVSC6OJ,1,0.9670776730672155
ID_TS_NEW_GRPQOQ8I,0,0.0013887810852866854
ID_TS_NEW_FM6G6E5F,1,0.9671154862014535
ID_TS_NEW_88EXY6N1,1,0.969800799406676
ID_TS_NEW_I06FCSN6,1,0.997494946338222
ID_TS_NEW_CLQCH0JM,1,0.7918101622815936
ID_TS_NEW_9TJ5AHEG,0,0.0019312669888797366
ID_TS_NEW_G7A77A4N,0,0.2110027727264101
ID_TS_NEW_5EBFNDHQ,0,0.0036516890375521125
ID_TS_NEW_KGOC2NMK,1,0.9844561551025556
ID_TS_NEW_OYAAPB1V,1,0.9533953157276729
ID_TS_NEW_9M3HHAFV,0,0.003243473903860886
ID_TS_NEW_VK7NWT8K,0,0.0029701833874445963
ID_TS_NEW_EJ0B66LO,0,0.03710648272172975
ID_TS_NEW_XL0ELFDC,1,0.9897203271830244
ID_TS_NEW_7ND324MS,0,0.002710849525064803
ID_TS_NEW_PBR85N6S,1,0.9932100252613476
ID_TS_NEW_8AXJ3WIZ,0,0.00976952350762359
ID_TS_NEW_44GNQSRB,0,0.0023741325483762846
ID_TS_NEW_BWAZ7PCY,0,0.29097040006482333
ID_TS_NEW_X5YTCO1A,1,0.983747000199835
ID_TS_NEW_IHTNEHVD,1,0.9045834987674006
ID_TS_NEW_1PGIUBOK,1,0.8694395146982665
ID_TS_NEW_4GNA5VCY,0,0.18693042948756028
ID_TS_NEW_6YHIID35,0,0.005635116777591874
ID_TS_NEW_ZF2BP307,1,0.9099203985323956
ID_TS_NEW_G069C2A2,0,0.03219917246579579
ID_TS_NEW_TZSST3X3,1,0.9721971334775489
ID_TS_NEW_J68M3B4Y,1,0.9796817777578403
ID_TS_NEW_CRDQ4V9U,0,0.4466535271796307
ID_TS_NEW_22I6LG4H,1,0.8432887464559006
ID_TS_NEW_VIVX6ZUS,0,0.0014525141325121163
ID_TS_NEW_5JLPDXF3,1,0.9936174120214604
ID_TS_NEW_3R7HQZJX,0,0.0013759443998355623
ID_TS_NEW_0BPO1TCT,1,0.7196936248385826
ID_TS_NEW_FG1E0UGW,0,0.017550849758476785
ID_TS_NEW_FZWF5P9O,1,0.8301379213725473
ID_TS_NEW_UHIKA69U,1,0.686220407396859
ID_TS_NEW_ZEOZQ0IL,0,0.003996004831132091
ID_TS_NEW_6H6ZEGO1,0,0.2007015678330211
ID_TS_NEW_D61BK9QB,0,0.2194413735156272
ID_TS_NEW_QG38NVT3,0,0.0012975112842450683
ID_TS_NEW_Y60A2BGW,1,0.9888728601075628
ID_TS_NEW_RRI07J57,0,0.09742757481370055
ID_TS_NEW_ORFYH4QY,0,0.010290522904995986
ID_TS_NEW_OTWTCLZR,1,0.9954930662471806
ID_TS_NEW_RFPIZYME,0,0.007540174650435857
ID_TS_NEW_KDLRZNTP,1,0.7423032422031879
ID_TS_NEW_1Y5XBEJU,1,0.9939403424697599
ID_TS_NEW_S3YYRKN9,0,0.008334463191301404
ID_TS_NEW_QBK0B1AN,1,0.904961166551299
ID_TS_NEW_ETQGHLLG,0,0.12358950558095154
ID_TS_NEW_WXW6H2AJ,1,0.9930135118898883
ID_TS_NEW_RFXTF7XX,1,0.8975175863824456
ID_TS_NEW_AEJ8JS4K,0,0.28668998346843433
ID_TS_NEW_5W9WRER7,1,0.8669944383397213
ID_TS_NEW_GAD6EJ8A,1,0.9040382292880886
ID_TS_NEW_8B2C9I4A,0,0.03705039248104339
ID_TS_NEW_TN6KDDD6,0,0.004021147442792876
ID_TS_NEW_CBBS4ZIX,0,0.0034191906843413543
ID_TS_NEW_S9NS7C65,1,0.9647154747555327
ID_TS_NEW_KSOB30MV,0,0.4172811556027661
ID_TS_NEW_1SMQ86ZQ,1,0.9617384777886485
ID_TS_NEW_ERF29UBH,1,0.9978895059344721
ID_TS_NEW_AOKIO1OG,1,0.9662679891439823
ID_TS_NEW_TD11SRT3,1,0.8390821094603315
ID_TS_NEW_EAOGWQX8,0,0.0012109855229365065
ID_TS_NEW_GLXTRE4S,1,0.9938104777768874
ID_TS_NEW_GAG8B21V,1,0.9066037130875617
ID_TS_NEW_66KVEEP1,0,0.49121767256909143
ID_TS_NEW_IAA32RDQ,0,0.09367759009178313
ID_TS_NEW_SFPML3NY,0,0.0004119352831699227
ID_TS_NEW_70NUHS6B,1,0.9898654108536579
ID_TS_NEW_511UOY5Q,0,0.0034662803340080937
ID_TS_NEW_MBMRGQCN,1,0.9752390554568362
ID_TS_NEW_5P2S3VHA,0,0.0010827072075167002
ID_TS_NEW_BY813WTG,1,0.5733354306867746
ID_TS_NEW_94LCABSJ,1,0.8572453246121722
ID_TS_NEW_J7CQV2OR,1,0.991712440190578
ID_TS_NEW_DX9UEZQ6,1,0.9120999073642717
ID_TS_NEW_UTIV8DAV,1,0.8272717171949681
ID_TS_NEW_NU6QEONN,1,0.9832133791535912
ID_TS_NEW_HBB8QC2Z,1,0.8754660350684622
ID_TS_NEW_WFN6PSBM,1,0.9971572993428245
ID_TS_NEW_4B1KXAYG,0,0.0012372344525564925
ID_TS_NEW_XOP2L4TL,0,0.372400537217223
ID_TS_NEW_4CLM2M7U,1,0.9864470814862711
ID_TS_NEW_CK2GEQJP,1,0.9928015059657576
ID_TS_NEW_HTKVLIGO,1,0.9343868492935037
ID_TS_NEW_A4ILPABR,0,0.005896249643530682
ID_TS_NEW_UEPO198T,1,0.9245582738261522
ID_TS_NEW_JM1AS8KD,0,0.001542902773374087
ID_TS_NEW_NLZ1JO33,0,0.0006116535803216231
ID_TS_NEW_SIN064PB,0,0.00021308239557824238
ID_TS_NEW_ACGJ7C2O,1,0.6934495638183366
ID_TS_NEW_AQKYFFPQ,1,0.8395547348737022
ID_TS_NEW_FF0WBNVZ,0,0.0006553090855938211
ID_TS_NEW_0LSF64PT,0,0.002726028661630918
ID_TS_NEW_40N3QOXJ,0,0.4145841712798092
ID_TS_NEW_5H5R6AXE,1,0.9912603166068644
ID_TS_NEW_4T0QXPVS,0,0.06060686442409287
ID_TS_NEW_LAMABXQ5,1,0.940397501619539
ID_TS_NEW_DLGS1HL8,1,0.9598495528971507
ID_TS_NEW_JRDG8UWG,1,0.9490152514225147
ID_TS_NEW_W5LO92UB,1,0.9939921759230445
ID_TS_NEW_M0H0NQHJ,0,0.09078035045641593
ID_TS_NEW_UDXQ8O8W,0,0.11278978387355214
ID_TS_NEW_884TR3E3,0,0.4302049856570392
ID_TS_NEW_U86UBMI1,0,0.026758659832463394
ID_TS_NEW_YXJ2J8HD,1,0.9738172168428743
ID_TS_NEW_VNPS74X8,1,0.9886529075413004
ID_TS_NEW_DJIWCFC8,0,0.01339949380911811
ID_TS_NEW_0JAKY2IZ,0,0.0019400342277086384
ID_TS_NEW_1PJ03QE3,1,0.9461297558449518
ID_TS_NEW_U5TO402A,1,0.5510508572953801
ID_TS_NEW_IQKCEYVA,0,0.0015644824806250047
ID_TS_NEW_HR7PDPR6,0,0.0013486015189343424
ID_TS_NEW_TGTR4CJR,0,0.0019757295156092227
ID_TS_NEW_8PFPLVNZ,0,0.2973949733241215
ID_TS_NEW_VFDHDXKW,1,0.98727907834084
ID_TS_NEW_EU7YDFQD,0,0.0004168070797112244
ID_TS_NEW_M94MF2ZN,0,0.00749146647849942
ID_TS_NEW_J9F7ZC0K,0,0.35672697515005286
ID_TS_NEW_N684CKRM,1,0.7959946687691428
ID_TS_NEW_4XDWFTJK,0,0.006222764510561441
ID_TS_NEW_70BIIG68,1,0.9352996597574835
ID_TS_NEW_OONQKG71,1,0.9855688859349945
ID_TS_NEW_YXLQKPA7,1,0.631892990368774
ID_TS_NEW_3NN91B2N,1,0.9782564434214289
ID_TS_NEW_0LTO3Z4Z,0,0.000258068439347744
ID_TS_NEW_V86PRKW6,1,0.9421661129337847
ID_TS_NEW_LKZRCSQA,1,0.9895465547422806
ID_TS_NEW_EHKJQ6GN,1,0.994980418816169
ID_TS_NEW_IM7M56QA,0,0.0009459479580245004
ID_TS_NEW_9F4POYGT,0,0.0017155622968421627
ID_TS_NEW_J757LPE4,1,0.932824266258426
ID_TS_NEW_A0PJQFN1,0,0.0007515538511806634
ID_TS_NEW_3NQAGX0G,1,0.6130827047925287
ID_TS_NEW_CI2Q0S1T,0,0.009886521050842813
ID_TS_NEW_69GQ0B3G,0,0.0004884423807404106
ID_TS_NEW_E22OVY3B,0,0.02414252244425757
ID_TS_NEW_2UU7FAJ7,1,0.6381776581687596
ID_TS_NEW_IAH6DRG2,0,0.002891998719730586
ID_TS_NEW_D1K1CZQG,0,0.14055440602640593
ID_TS_NEW_GOA69JTJ,1,0.9935831458665837
ID_TS_NEW_TAZQND4Q,1,0.9193940054323081
ID_TS_NEW_O17QIKCH,1,0.9668130700929555
ID_TS_NEW_PQ3WKA8R,1,0.7561074525800299
ID_TS_NEW_CFBDF436,0,0.002032015331769226
ID_TS_NEW_GYRBFGVZ,1,0.9818641368141428
ID_TS_NEW_IU6MN2VO,0,0.006606971876264903
ID_TS_NEW_QP7BS9JE,1,0.804630091965873
ID_TS_NEW_TENA028H,1,0.694930326258967
ID_TS_NEW_Z0YAT6VV,1,0.9818293493010157
ID_TS_NEW_31H10R15,1,0.959235827108215
ID_TS_NEW_63OVN901,1,0.983856726346018
ID_TS_NEW_FWNORAZR,0,0.07818789131604095
ID_TS_NEW_I4T0FYO7,1,0.9221019154424589
ID_TS_NEW_PADJVEL9,1,0.9835252127005876
ID_TS_NEW_Y1XD0NDO,1,0.9192104090713039
ID_TS_NEW_BJ1E37GM,0,0.00016964694961272441
ID_TS_NEW_28N84RMD,0,0.008568072960537422
ID_TS_NEW_2TUHK4JZ,1,0.9372968254835136
ID_TS_NEW_C4SWC6CI,1,0.6845862237630694
ID_TS_NEW_8JPACMZ0,1,0.9887806872079659
ID_TS_NEW_YA6ID37J,1,0.981198685426436
ID_TS_NEW_PJK2JM5O,1,0.9455941852711255
ID_TS_NEW_0W3A96EN,1,0.9417228125389564
ID_TS_NEW_1XLEXD6L,0,0.003988985765892866
ID_TS_NEW_VZSJ2ULH,0,0.002718483256823494
ID_TS_NEW_3EEFR82X,1,0.9909457374671411
ID_TS_NEW_FWM5SFO3,1,0.9727836889243604
ID_TS_NEW_RL6MX7V9,1,0.9893790933660603
ID_TS_NEW_C7T1QVZB,1,0.9917568610676639
ID_TS_NEW_WUI1OUI7,0,0.07950070182764087
ID_TS_NEW_MMYKJQ8S,1,0.9484903601658221
ID_TS_NEW_461NZIN9,0,0.002146094156232639
ID_TS_NEW_6LDM3EK2,1,0.9009810511647279
ID_TS_NEW_SVISFCCQ,1,0.991526172872431
ID_TS_NEW_HJV4LX31,0,0.053190262838832096
ID_TS_NEW_BJSXG3IM,1,0.9341736535852898
ID_TS_NEW_GRYI9G1C,1,0.9806784285954844
ID_TS_NEW_15DVCMZZ,1,0.9466087306479241
ID_TS_NEW_C7CX28F0,1,0.9326350220913429
ID_TS_NEW_AJQJ6B51,1,0.9499233949115924
ID_TS_NEW_6P22MWQ6,0,0.0014670968995336938
ID_TS_NEW_RT36YQ9N,1,0.9765464939363802
ID_TS_NEW_7OZBWMW9,1,0.9505496081183951
ID_TS_NEW_FRQ38H3M,0,0.3064581736636372
ID_TS_NEW_8TGU2OAE,0,0.001899142448470009
ID_TS_NEW_SPRIILK7,1,0.9270160116310187
ID_TS_NEW_IMZZ7Q8V,1,0.9611337772515705
ID_TS_NEW_8WAG4U9S,0,0.4369080453953925
ID_TS_NEW_Z9VETR2N,0,0.24620766440424716
